,id,Chinese_name,belonging,type,price
328,39645,Tec-9（StatTrak™） | 冰冠 (崭新出厂),伽玛,军规,6.48
329,42041,Tec-9 | 钛片 (崭新出厂),军火交易 3 号,受限,32
330,759321,Tec-9 | 蛇-9 (崭新出厂),地平线,军规,2.07
331,42050,Tec-9 | 核子剧毒 (崭新出厂),死城之谜,军规,20.21
332,39640,Tec-9（StatTrak™） | 燃料喷射器 (崭新出厂),伽玛 2 号,保密,103.39
333,42015,Tec-9 | 贾姆比亚 (崭新出厂),野火,军规,3.16
334,41982,Tec-9 | 碎蛋白石 (崭新出厂),光谱 2 号,军规,1.19
335,769266,Tec-9（StatTrak™） | 青竹伪装 (崭新出厂),棱彩,受限,16.28
336,42024,Tec-9 | 骨化之色 (崭新出厂),雨林遗迹,军规,2.69
337,42011,Tec-9 | 艾萨克 (崭新出厂),猎杀者,军规,27.8
338,775813,Tec-9 | 屠杀者 (崭新出厂),“裂网大行动”,保密,93.69
339,41975,Tec-9 | 蓝钛 (崭新出厂),军火交易 2 号,军规,8.91
340,42060,Tec-9 | 多变迷彩 (崭新出厂),炙热沙城 II ,工业,1.19
341,781616,Tec-9 | 兄弟连 (崭新出厂),裂空,受限,10.5
342,39624,Tec-9（StatTrak™） | 坍雪寒裘 (崭新出厂),左轮武器箱,受限,65.69
343,41966,Tec-9 | 坍雪寒裘 (崭新出厂),左轮武器箱,受限,18.5
344,39630,Tec-9（StatTrak™） | 碎蛋白石 (崭新出厂),光谱 2 号,军规,6.13
345,39659,Tec-9（StatTrak™） | 战火重燃 (崭新出厂),幻彩 3 号,受限,23.98
346,38064,Tec-9（纪念品） | 晶红石英 (崭新出厂),列车停放站,受限,62
347,776466,Tec-9（StatTrak™） | 屠杀者 (崭新出厂),“裂网大行动”,保密,274.99
348,775559,Tec-9 | 穆拉诺之橙 (崭新出厂),运河水城,工业,4.91
349,39667,Tec-9（StatTrak™） | 钛片 (崭新出厂),军火交易 3 号,受限,42
350,39628,Tec-9（StatTrak™） | 蓝钛 (崭新出厂),军火交易 2 号,军规,19
351,41987,Tec-9 | 剪纸 (崭新出厂),“九头蛇大行动”,军规,9.96
352,39655,Tec-9（StatTrak™） | 贾姆比亚 (崭新出厂),野火,军规,11.78
353,42002,Tec-9 | 哈迪斯 (崭新出厂),神魔,工业,25.15
354,42037,Tec-9 | 梗怖分子 (崭新出厂),旭日,军规,189.99
355,39650,Tec-9（StatTrak™） | 艾萨克 (崭新出厂),猎杀者,军规,79.8
356,38074,Tec-9（纪念品） | 多变迷彩 (崭新出厂),炙热沙城 II ,工业,14.55
357,781699,Tec-9（StatTrak™） | 兄弟连 (崭新出厂),裂空,受限,33.49
358,38069,Tec-9（纪念品） | 核子剧毒 (崭新出厂),死城之谜,军规,132.49
359,41977,Tec-9 | 黄铜 (崭新出厂),炼狱小镇,军规,50
360,42020,Tec-9 | 核子威慑 (崭新出厂),核子危机,受限,1800
361,42045,Tec-9 | 狂哮飓风 (崭新出厂),无畏,消费,29.9
362,39635,Tec-9（StatTrak™） | 剪纸 (崭新出厂),“九头蛇大行动”,军规,29.39
363,38052,Tec-9（纪念品） | 黄铜 (崭新出厂),炼狱小镇,军规,200
364,756074,Tec-9（纪念品） | 地下水 (崭新出厂),意大利小镇,消费,1600
365,38047,Tec-9（纪念品） | 陆军网格 (崭新出厂),安全处所,消费,40
366,42030,Tec-9 | 晶红石英 (崭新出厂),列车停放站,受限,1
367,835457,Tec-9 | 凤凰涂鸦 (崭新出厂),浩劫,消费,0.93
368,42055,Tec-9 | 都市 DDPAT (崭新出厂),金库危机,消费,0.84
369,41961,Tec-9 | 陆军网格 (崭新出厂),安全处所,消费,0.29
370,45296,R8 左轮手枪 | 稳 (崭新出厂),命悬一线,军规,1.2
371,779252,R8 左轮手枪 | 骸骨锻造 (崭新出厂),棱彩2号,军规,1.24
372,45338,R8 左轮手枪（StatTrak™） | 稳 (崭新出厂),命悬一线,军规,5.2
373,835458,R8 左轮手枪 | 凤凰手迹 (崭新出厂),浩劫,工业,6.19
374,759272,R8 左轮手枪 | 生存主义者 (崭新出厂),地平线,军规,1.43
375,835986,R8 左轮手枪 | 噩梦之夜 (崭新出厂),远古,消费,7.87
376,36326,R8 左轮手枪 | 渐变琥珀 (崭新出厂),炙热沙城 II ,保密,5.5
377,779234,R8 左轮手枪（StatTrak™） | 骸骨锻造 (崭新出厂),棱彩2号,军规,4.28
378,36340,R8 左轮手枪 | 渐变之色 (崭新出厂),左轮武器箱,隐秘,60
379,762236,R8 左轮手枪 | 氮化处理 (崭新出厂),2018 炼狱小镇,工业,3.92
380,36345,R8 左轮手枪 | 美洲驼炮 (崭新出厂),光谱 2 号,保密,48.88
381,36350,R8 左轮手枪 | 重新启动 (崭新出厂),伽玛,受限,15.49
382,39439,R8 左轮手枪（StatTrak™） | 重新启动 (崭新出厂),伽玛,受限,59.5
383,36336,R8 左轮手枪 | 深红之网 (崭新出厂),左轮武器箱,军规,18.39
384,776041,R8 左轮手枪（StatTrak™） | 记忆碎片 (崭新出厂),“裂网大行动”,军规,18.88
385,776075,R8 左轮手枪 | 水都泛波 (崭新出厂),运河水城,消费,4.98
386,775179,R8 左轮手枪 | 记忆碎片 (崭新出厂),“裂网大行动”,军规,3.26
387,39429,R8 左轮手枪（StatTrak™） | 渐变之色 (崭新出厂),左轮武器箱,隐秘,284.88
388,759312,R8 左轮手枪（StatTrak™） | 生存主义者 (崭新出厂),地平线,军规,4.62
389,761472,R8 左轮手枪（纪念品） | 氮化处理 (崭新出厂),2018 炼狱小镇,工业,50
390,39434,R8 左轮手枪（StatTrak™） | 美洲驼炮 (崭新出厂),光谱 2 号,保密,119
391,39425,R8 左轮手枪（StatTrak™） | 深红之网 (崭新出厂),左轮武器箱,军规,122
392,43911,R8 左轮手枪（纪念品） | 渐变琥珀 (崭新出厂),炙热沙城 II ,保密,595.5
393,36331,R8 左轮手枪 | 骸骨外罩 (崭新出厂),金库危机,消费,0.81
394,33836,沙漠之鹰 | 锈蚀烈焰 (崭新出厂),光谱,军规,2.65
395,775261,沙漠之鹰 | 翡翠巨蟒 (崭新出厂),挪威人,受限,487
396,34481,沙漠之鹰 | 都市瓦砾 (崭新出厂),列车停放站,军规,5.94
397,763256,沙漠之鹰 | 机械工业 (崭新出厂),头号特训,工业,48.6
398,38408,沙漠之鹰（StatTrak™） | 科林斯遗产 (崭新出厂),左轮武器箱,军规,32.9
399,34399,沙漠之鹰 | 阴谋者 (崭新出厂),突围,保密,32.8
400,34466,沙漠之鹰 | 日落风暴 壱 (崭新出厂),旭日,受限,514
401,34435,沙漠之鹰 | 陨星 (崭新出厂),金库危机,军规,9.1
402,34416,沙漠之鹰 | 黄金锦鲤 (崭新出厂),英勇,隐秘,150
403,34396,沙漠之鹰 | 钴蓝禁锢 (崭新出厂),电竞 2013 冬季,保密,202
404,34392,沙漠之鹰 | 青铜装饰 (崭新出厂),幻彩 2 号,军规,4
405,835360,沙漠之鹰 | 古铜密码 (崭新出厂),控制,工业,1.74
406,835895,沙漠之鹰 | 午夜凶匪 (崭新出厂),浩劫,军规,52
407,34402,沙漠之鹰 | 科林斯遗产 (崭新出厂),左轮武器箱,军规,6.5
408,781660,沙漠之鹰 | 印花集 (崭新出厂),裂空,隐秘,1145
409,769171,沙漠之鹰 | 轻轨 (崭新出厂),棱彩,受限,19.3
410,779188,沙漠之鹰 | 蓝色层压板 (崭新出厂),棱彩2号,军规,8.49
411,38405,沙漠之鹰（StatTrak™） | 阴谋者 (崭新出厂),突围,保密,113
412,38402,沙漠之鹰（StatTrak™） | 钴蓝禁锢 (崭新出厂),电竞 2013 冬季,保密,411
413,779267,沙漠之鹰（StatTrak™） | 蓝色层压板 (崭新出厂),棱彩2号,军规,35.95
414,34439,沙漠之鹰 | 午夜风暴 (崭新出厂),旭日,工业,57.4
415,34389,沙漠之鹰 | 炽烈之炎 (崭新出厂),炙热沙城,受限,1870
416,34444,沙漠之鹰 | 泥地杀手 (崭新出厂),湖畔激战,工业,4.23
417,34428,沙漠之鹰 | 蛊惑之色 (崭新出厂),军火交易,保密,290
418,38398,沙漠之鹰（StatTrak™） | 青铜装饰 (崭新出厂),幻彩 2 号,军规,15
419,769422,沙漠之鹰（StatTrak™） | 轻轨 (崭新出厂),棱彩,受限,72
420,763419,沙漠之鹰（StatTrak™） | 机械工业 (崭新出厂),头号特训,工业,142.5
421,759243,沙漠之鹰 | 红色代号 (崭新出厂),地平线,隐秘,364
422,34431,沙漠之鹰 | 大佬龙 (崭新出厂),野火,保密,125
423,34452,沙漠之鹰 | 噩梦之夜 (崭新出厂),解体厂,工业,129
424,34461,沙漠之鹰 | 飞行员 (崭新出厂),行李仓库,受限,527
425,38442,沙漠之鹰（StatTrak™） | 锈蚀烈焰 (崭新出厂),光谱,军规,11.99
426,34424,沙漠之鹰 | 遗产 (崭新出厂),军火交易 3 号,受限,43.98
427,38418,沙漠之鹰（StatTrak™） | 指挥 (崭新出厂),伽玛 2 号,受限,148
428,34471,沙漠之鹰 | 日落风暴 弐 (崭新出厂),旭日,受限,520
429,34447,沙漠之鹰 | 纳迦蛇神 (崭新出厂),幻彩,受限,27
430,38429,沙漠之鹰（StatTrak™） | 蛊惑之色 (崭新出厂),军火交易,保密,362
431,37558,沙漠之鹰（纪念品） | 手上加农炮 (崭新出厂),古堡激战,受限,4499.5
432,37572,沙漠之鹰（纪念品） | 都市瓦砾 (崭新出厂),列车停放站,军规,73.2
433,38432,沙漠之鹰（StatTrak™） | 大佬龙 (崭新出厂),野火,保密,403
434,34412,沙漠之鹰 | 指挥 (崭新出厂),伽玛 2 号,受限,36.8
435,781718,沙漠之鹰（StatTrak™） | 印花集 (崭新出厂),裂空,隐秘,2870
436,34407,沙漠之鹰 | 深红之网 (崭新出厂),电竞 2014 夏季,受限,394
437,38437,沙漠之鹰（StatTrak™） | 纳迦蛇神 (崭新出厂),幻彩,受限,91.1
438,34419,沙漠之鹰 | 手上加农炮 (崭新出厂),古堡激战,受限,975
439,34476,沙漠之鹰 | 都市 DDPAT (崭新出厂),死亡游乐园,工业,57.68
440,38413,沙漠之鹰（StatTrak™） | 深红之网 (崭新出厂),电竞 2014 夏季,受限,2099.5
441,38422,沙漠之鹰（StatTrak™） | 黄金锦鲤 (崭新出厂),英勇,隐秘,578
442,759729,沙漠之鹰（StatTrak™） | 红色代号 (崭新出厂),地平线,隐秘,1025
443,37567,沙漠之鹰（纪念品） | 都市 DDPAT (崭新出厂),死亡游乐园,工业,161.5
444,38425,沙漠之鹰（StatTrak™） | 遗产 (崭新出厂),军火交易 3 号,受限,225
445,34560,双持贝瑞塔 | 黑豹 (崭新出厂),军火交易 3 号,军规,5.54
446,775700,双持贝瑞塔 | 左右开花 (崭新出厂),“裂网大行动”,军规,4.61
447,835372,双持贝瑞塔 | 暗网总机 (崭新出厂),控制,工业,1.8
448,33846,双持贝瑞塔 | 钴蓝石英 (崭新出厂),湖畔激战,受限,1.55
449,43992,双持贝瑞塔（StatTrak™） | 黑豹 (崭新出厂),军火交易 3 号,军规,19.12
450,34555,双持贝瑞塔 | 天秤之月 (崭新出厂),神魔,消费,5.9
451,34509,双持贝瑞塔 | 蔷薇 (崭新出厂),古堡激战,消费,7.04
452,34502,双持贝瑞塔 | 深蓝电镀处理 (崭新出厂),炼狱小镇,军规,2.35
453,759195,双持贝瑞塔 | 碎片 (崭新出厂),地平线,军规,1.68
454,34513,双持贝瑞塔 | 卡特尔 (崭新出厂),野火,军规,4.26
455,34582,双持贝瑞塔 | 通风机 (崭新出厂),幻彩 3 号,军规,1.25
456,37576,双持贝瑞塔（纪念品） | 深蓝电镀处理 (崭新出厂),炼狱小镇,军规,16.19
457,775790,双持贝瑞塔 | 翡翠色调 (崭新出厂),运河水城,军规,33.25
458,773794,双持贝瑞塔（StatTrak™） | 1.6精英 (崭新出厂),CS20,军规,4.39
459,836074,双持贝瑞塔（StatTrak™） | 灾难 (崭新出厂),“狂牙大行动”,受限,42.79
460,33829,双持贝瑞塔 | 人工染色 (崭新出厂),意大利小镇,工业,1.35
461,38491,双持贝瑞塔（StatTrak™） | 通风机 (崭新出厂),幻彩 3 号,军规,4.7
462,38487,双持贝瑞塔（StatTrak™） | 都市冲击 (崭新出厂),幻彩,受限,25.5
463,34521,双持贝瑞塔 | 毒蛇袭击 (崭新出厂),“九头蛇大行动”,保密,122.96
464,776636,双持贝瑞塔（StatTrak™） | 左右开花 (崭新出厂),“裂网大行动”,军规,16.91
465,37578,双持贝瑞塔（纪念品） | 蔷薇 (崭新出厂),古堡激战,消费,7.31
466,773628,双持贝瑞塔 | 1.6精英 (崭新出厂),CS20,军规,1.19
467,34569,双持贝瑞塔 | 皇室伴侣 (崭新出厂),手套,受限,8.33
468,34550,双持贝瑞塔 | 海斗士 (崭新出厂),冬季攻势,受限,30.9
469,762258,双持贝瑞塔 | 双涡轮 (崭新出厂),2018 炼狱小镇,保密,64.29
470,835700,双持贝瑞塔 | 灾难 (崭新出厂),“狂牙大行动”,受限,16.49
471,34537,双持贝瑞塔 | 龙之双子 (崭新出厂),暗影,军规,7.18
472,38482,双持贝瑞塔（StatTrak™） | 皇室伴侣 (崭新出厂),手套,受限,26.4
473,759290,双持贝瑞塔（StatTrak™） | 碎片 (崭新出厂),地平线,军规,5.94
474,34546,双持贝瑞塔 | 血红蛋白 (崭新出厂),军火交易 2 号,受限,31.98
475,34578,双持贝瑞塔 | 都市冲击 (崭新出厂),幻彩,受限,11
476,38462,双持贝瑞塔（StatTrak™） | 龙之双子 (崭新出厂),暗影,军规,29.65
477,38452,双持贝瑞塔（StatTrak™） | 卡特尔 (崭新出厂),野火,军规,12.9
478,34564,双持贝瑞塔 | 报应 (崭新出厂),猎杀者,军规,8.79
479,38457,双持贝瑞塔（StatTrak™） | 毒蛇袭击 (崭新出厂),“九头蛇大行动”,保密,399
480,38466,双持贝瑞塔（StatTrak™） | 血红蛋白 (崭新出厂),军火交易 2 号,受限,66.27
481,38478,双持贝瑞塔（StatTrak™） | 报应 (崭新出厂),猎杀者,军规,14.89
482,34505,双持贝瑞塔 | 黑榄仁木 (崭新出厂),英勇,军规,50
483,776708,双持贝瑞塔 | 熊熊烈焰 (崭新出厂),挪威人,工业,20.26
484,34542,双持贝瑞塔 | 决斗家 (崭新出厂),解体厂,受限,115.78
485,38470,双持贝瑞塔（StatTrak™） | 海斗士 (崭新出厂),冬季攻势,受限,166.29
486,37585,双持贝瑞塔（纪念品） | 殖民侵略者 (崭新出厂),列车停放站,消费,22.07
487,38447,双持贝瑞塔（StatTrak™） | 黑榄仁木 (崭新出厂),英勇,军规,142.05
488,37581,双持贝瑞塔（纪念品） | 钴蓝石英 (崭新出厂),湖畔激战,受限,2349
489,37590,双持贝瑞塔（纪念品） | 雇佣兵 (崭新出厂),安全处所,消费,777
490,835474,双持贝瑞塔 | 街头抢匪 (崭新出厂),浩劫,消费,0.98
491,34525,双持贝瑞塔 | 殖民侵略者 (崭新出厂),列车停放站,消费,0.76
492,34530,双持贝瑞塔 | 雇佣兵 (崭新出厂),安全处所,消费,0.62
493,34939,加利尔 AR | 火箭冰棒 (崭新出厂),弯曲猎手,军规,27.78
494,38647,加利尔 AR（StatTrak™） | 蓝钛 (崭新出厂),电竞 2013 冬季,军规,13.29
495,34968,加利尔 AR | 燕尾 (崭新出厂),金库危机,军规,9.4
496,34944,加利尔 AR | 贤者涂装 (崭新出厂),湖畔激战,消费,1.01
497,769184,加利尔 AR | 战吼斑纹 (崭新出厂),棱彩,军规,2.25
498,38661,加利尔 AR（StatTrak™） | 火线冲锋 (崭新出厂),幻彩 3 号,受限,31.7
499,763277,加利尔 AR | 信号灯 (崭新出厂),头号特训,受限,5.97
500,34910,加利尔 AR | 深红海啸 (崭新出厂),光谱,受限,6.86
501,762116,加利尔 AR | 冰核聚变 (崭新出厂),2018 核子危机,工业,2.17
502,34900,加利尔 AR | 蓝钛 (崭新出厂),电竞 2013 冬季,军规,4.59
503,38652,加利尔 AR（StatTrak™） | 深红海啸 (崭新出厂),光谱,受限,20
504,37669,加利尔 AR（纪念品） | 隐蔽猎手 (崭新出厂),荒漠迷城,消费,8.21
505,34929,加利尔 AR | 神祗 (崭新出厂),猎杀者,军规,8.52
506,34978,加利尔 AR | 多变迷彩 (崭新出厂),安全处所,工业,1
507,34919,加利尔 AR | 火线冲锋 (崭新出厂),幻彩 3 号,受限,9.38
508,34902,加利尔 AR | 地狱看门犬 (崭新出厂),死城之谜,受限,174.5
509,38666,加利尔 AR（StatTrak™） | 神祗 (崭新出厂),猎杀者,军规,24.8
510,781596,加利尔 AR | 凤凰商号 (崭新出厂),裂空,受限,10.2
511,763354,加利尔 AR（StatTrak™） | 信号灯 (崭新出厂),头号特训,受限,18.06
512,34958,加利尔 AR | 冷石 (崭新出厂),暗影,受限,28.8
513,769247,加利尔 AR（StatTrak™） | 战吼斑纹 (崭新出厂),棱彩,军规,7.43
514,34896,加利尔 AR | 黑砂 (崭新出厂),手套,军规,2
515,835759,加利尔 AR | 废墟黄昏 (崭新出厂),远古,军规,33.7
516,34963,加利尔 AR | ~甜甜的~ (崭新出厂),“九头蛇大行动”,保密,164
517,835835,加利尔 AR | 破坏者 (崭新出厂),“狂牙大行动”,军规,3.49
518,835852,加利尔 AR | 凤凰冥灯 (崭新出厂),浩劫,受限,202
519,34891,加利尔 AR | 水蓝阶地 (崭新出厂),旭日,军规,184
520,781695,加利尔 AR（StatTrak™） | 凤凰商号 (崭新出厂),裂空,受限,31.29
521,776179,加利尔 AR | 狂哮飓风 (崭新出厂),挪威人,消费,4.87
522,835901,加利尔 AR（StatTrak™） | 破坏者 (崭新出厂),“狂牙大行动”,军规,12.7
523,38690,加利尔 AR（StatTrak™） | 冷石 (崭新出厂),暗影,受限,87.02
524,38676,加利尔 AR（StatTrak™） | 火箭冰棒 (崭新出厂),弯曲猎手,军规,69.9
525,761539,加利尔 AR（纪念品） | 冰核聚变 (崭新出厂),2018 核子危机,工业,70.86
526,34973,加利尔 AR | 都市瓦砾 (崭新出厂),解体厂,工业,24.5
527,34953,加利尔 AR | 支离破碎 (崭新出厂),英勇,军规,60
528,38643,加利尔 AR（StatTrak™） | 黑砂 (崭新出厂),手套,军规,11.61
529,38695,加利尔 AR（StatTrak™） | ~甜甜的~ (崭新出厂),“九头蛇大行动”,保密,469
530,34924,加利尔 AR | 隐蔽猎手 (崭新出厂),荒漠迷城,消费,5.95
531,38671,加利尔 AR（StatTrak™） | 橙黄 DDPAT (崭新出厂),电竞 2013 ,受限,1111
532,34934,加利尔 AR | 橙黄 DDPAT (崭新出厂),电竞 2013 ,受限,169.9
533,37664,加利尔 AR（纪念品） | 地狱看门犬 (崭新出厂),死城之谜,受限,1400
534,38685,加利尔 AR（StatTrak™） | 支离破碎 (崭新出厂),英勇,军规,357.96
535,34983,加利尔 AR | 冬之森林 (崭新出厂),办公室,工业,700
536,37679,加利尔 AR（纪念品） | 多变迷彩 (崭新出厂),安全处所,工业,1000
537,36390,SCAR-20 | 翡翠色调 (崭新出厂),无畏,受限,48.08
538,36356,SCAR-20 | 军队之辉 (崭新出厂),解体厂,消费,7.01
539,36368,SCAR-20 | 碳素纤维 (崭新出厂),列车停放站,工业,1.3
540,773660,SCAR-20（StatTrak™） | 仓库突击 (崭新出厂),CS20,军规,3.46
541,37968,SCAR-20（纪念品） | 碳素纤维 (崭新出厂),列车停放站,工业,9.6
542,36359,SCAR-20 | 血腥运动 (崭新出厂),伽玛,保密,28.5
543,779331,SCAR-20（StatTrak™） | 执行者 (崭新出厂),棱彩2号,受限,32.9
544,779276,SCAR-20 | 执行者 (崭新出厂),棱彩2号,受限,10.6
545,36381,SCAR-20 | 深红之网 (崭新出厂),军火交易 2 号,军规,41.91
546,39489,SCAR-20（StatTrak™） | 权力之心 (崭新出厂),伽玛 2 号,受限,18.79
547,773670,SCAR-20 | 仓库突击 (崭新出厂),CS20,军规,1.26
548,36408,SCAR-20 | 丛林爆发 (崭新出厂),左轮武器箱,军规,2.26
549,835359,SCAR-20 | 大宪章 (崭新出厂),控制,军规,13.29
550,36403,SCAR-20 | 丛林滑流 (崭新出厂),光谱 2 号,军规,1.18
551,36398,SCAR-20 | 蓝洞 (崭新出厂),幻彩,军规,1.83
552,36364,SCAR-20 | 蓝图 (崭新出厂),光谱,军规,1.56
553,774810,SCAR-20 | 撕起来 (崭新出厂),“裂网大行动”,军规,2.55
554,39479,SCAR-20（StatTrak™） | 丛林滑流 (崭新出厂),光谱 2 号,军规,3.4
555,39469,SCAR-20（StatTrak™） | 绿色陆战队 (崭新出厂),暗影,军规,7.4
556,39474,SCAR-20（StatTrak™） | 蓝洞 (崭新出厂),幻彩,军规,4.87
557,39484,SCAR-20（StatTrak™） | 丛林爆发 (崭新出厂),左轮武器箱,军规,8.42
558,36386,SCAR-20 | 次时代 (崭新出厂),猎杀者,保密,94.91
559,36371,SCAR-20 | 心脏打击 (崭新出厂),先锋,保密,54.9
560,36423,SCAR-20 | 沙漠网格 (崭新出厂),炙热沙城 II ,消费,1.04
561,37981,SCAR-20（纪念品） | 暴风呼啸 (崭新出厂),古堡激战,消费,29.9
562,36418,SCAR-20 | 权力之心 (崭新出厂),伽玛 2 号,受限,6.14
563,775523,SCAR-20 | 石砌 (崭新出厂),运河水城,消费,4.5
